id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,model_probability,mistrust_score,decision_tag,actual_default
16656,150000.0,1,1,2,29,0,0,0,0,0,0,4614.0,6370.0,9243.0,10280.0,10637.0,10916.0,2000.0,3000.0,1500.0,527.0,600.0,1000.0,0.256411043148391,0.22314056384109196,SAFE,0
28815,230000.0,2,2,2,34,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,466.0,316.0,316.0,316.0,316.0,466.0,466.0,0.09397176665408596,0.16494671389382798,SAFE,0
6279,20000.0,2,3,2,54,0,0,2,2,2,0,9777.0,10140.0,9360.0,9833.0,9153.0,9116.0,2000.0,1000.0,1000.0,0.0,500.0,500.0,0.23136814134874897,0.18242768622240216,SAFE,0
11587,160000.0,2,1,2,29,-1,2,-1,0,-1,2,2599.0,1302.0,1852.0,736.0,3542.0,1852.0,0.0,1852.0,0.0,3542.0,0.0,1116.0,0.1853302148702496,0.2233838211438594,SAFE,0
18611,140000.0,2,1,2,25,-1,0,0,0,0,0,2555.0,4502.0,6259.0,7115.0,8135.0,1459.0,2000.0,2000.0,1000.0,1020.0,100.0,2500.0,0.14492153599621657,0.524220900689388,SAFE,1
1639,70000.0,2,1,2,34,1,3,2,0,0,0,70971.0,71272.0,69405.0,34045.0,34995.0,36025.0,2000.0,0.0,1220.0,1500.0,1725.0,0.0,0.4904481922716568,0.3307059010942132,SAFE,1
8951,350000.0,1,1,1,30,-2,-2,-2,-2,-2,-2,51672.0,31250.0,29178.0,29180.0,52550.0,43538.0,13113.0,12110.0,15044.0,32244.0,40218.0,112406.0,0.03209585949866596,0.21285676879091148,SAFE,0
4776,260000.0,2,1,1,48,0,0,0,-2,-2,-2,8339.0,8333.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.24792673275464003,0.2702507864189322,SAFE,0
16841,150000.0,1,1,2,35,0,0,0,0,0,0,114997.0,118821.0,121362.0,124687.0,125223.0,98890.0,4884.0,5100.0,6000.0,3142.0,3300.0,3323.0,0.21959344524066882,0.28317913784268195,SAFE,0
20579,100000.0,1,2,1,29,0,0,0,0,0,0,66195.0,62771.0,63533.0,57079.0,16634.0,26438.0,2303.0,3000.0,3000.0,1000.0,10022.0,3065.0,0.24242212905395655,0.2721731491429486,SAFE,0
26786,130000.0,1,2,2,28,2,2,2,2,0,0,132968.0,134505.0,135624.0,129959.0,93360.0,90040.0,6700.0,6200.0,0.0,3500.0,3238.0,3216.0,0.5165694953752369,0.36496937291959847,SAFE,0
23384,110000.0,2,2,1,35,-1,-1,-1,0,0,-1,1245.0,1245.0,1490.0,2490.0,1245.0,2675.0,1245.0,1490.0,2245.0,0.0,2675.0,0.0,0.12964282340306008,0.24447181587704575,SAFE,0
12460,290000.0,1,2,2,43,0,0,0,0,-1,-1,124362.0,111594.0,58039.0,3818.0,1318.0,0.0,5100.0,2507.0,1500.0,2000.0,0.0,1333.0,0.1355352820224993,0.2756341184748223,SAFE,0
6435,150000.0,2,1,2,39,3,2,2,-1,-1,-2,99.0,99.0,0.0,1980.0,0.0,0.0,0.0,0.0,1980.0,0.0,0.0,0.0,0.7199880679774169,0.48724811781278404,SAFE,0
27278,20000.0,1,2,2,44,1,2,2,2,0,0,18330.0,17743.0,20346.0,19597.0,19086.0,16755.0,0.0,3208.0,0.0,600.0,453.0,138.0,0.49251306020369323,0.40936176809948294,SAFE,0
25345,80000.0,2,2,2,22,0,0,0,0,0,0,76405.0,77043.0,79524.0,75773.0,29126.0,8671.0,2780.0,3745.0,1628.0,596.0,173.0,2114.0,0.17386667474014453,0.18384987242789608,SAFE,0
11813,80000.0,2,2,1,37,-2,-2,-2,-2,-2,-2,1324.0,1087.0,0.0,5963.0,1280.0,1243.0,1087.0,0.0,5963.0,1280.0,1243.0,1216.0,0.06632232249545872,0.07871334164098355,SAFE,0
17896,20000.0,1,1,2,28,0,0,0,0,2,2,3202.0,4978.0,7720.0,9907.0,9627.0,11500.0,2000.0,3000.0,2500.0,0.0,2000.0,5.0,0.27601732386791633,0.3619638462502769,SAFE,0
4067,50000.0,1,1,2,25,-1,-1,-1,-1,-1,-1,25045.0,15180.0,6964.0,7604.0,2173.0,6586.0,15522.0,6964.0,7604.0,2173.0,6586.0,11890.0,0.11288359330043353,0.05705120548074842,SAFE,0
14722,170000.0,2,1,2,37,-1,-1,-1,-1,0,0,49699.0,32301.0,74152.0,38579.0,77819.0,47975.0,32305.0,74198.0,38804.0,66000.0,40970.0,25156.0,0.02555921290373383,0.08776692309343101,SAFE,0
26330,350000.0,2,2,2,34,1,-1,2,-1,0,-1,-20.0,630.0,630.0,15722.0,2003.0,7264.0,650.0,0.0,15788.0,10.0,7299.0,13980.0,0.2370479037341117,0.3487702855848854,SAFE,0
23968,220000.0,1,1,2,26,0,0,0,0,0,0,44432.0,128967.0,96750.0,71616.0,65415.0,57914.0,100000.0,18720.0,37800.0,7096.0,12000.0,25000.0,0.09064896072538568,0.14769805831320348,SAFE,0
13300,30000.0,1,2,2,24,0,0,0,0,0,0,27306.0,28312.0,29327.0,27836.0,28423.0,29813.0,1747.0,1800.0,1136.0,1178.0,2430.0,0.0,0.24157190612659016,0.26947659329070506,SAFE,0
16687,20000.0,1,2,1,41,1,2,2,2,0,0,19951.0,19314.0,20526.0,19360.0,19660.0,6000.0,0.0,2976.0,0.0,500.0,120.0,780.0,0.5506413172916362,0.34711445384219275,SAFE,1
11625,360000.0,2,1,2,29,0,0,0,0,0,0,92693.0,87415.0,69552.0,38898.0,31222.0,55801.0,20595.0,20200.0,10063.0,1897.0,30278.0,83275.0,0.08876823756253083,0.28807245681908383,SAFE,0
7018,20000.0,1,2,2,38,0,0,0,0,0,0,19845.0,18245.0,17658.0,16576.0,13529.0,10387.0,1694.0,1368.0,547.0,504.0,347.0,6000.0,0.2493795884755351,0.34748296690331393,SAFE,0
28991,260000.0,2,1,1,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,5181.0,0.0,0.0,0.0,0.0,5181.0,0.0,0.06432404034275697,0.20218262684494281,SAFE,0
4275,160000.0,2,1,2,35,0,0,0,0,0,0,61089.0,53073.0,46508.0,42835.0,46169.0,40482.0,1965.0,1972.0,1509.0,4000.0,3000.0,4000.0,0.20418995992264233,0.27741242256028575,SAFE,0
15744,130000.0,2,1,2,26,-2,-2,-2,-1,-1,-2,0.0,365.0,894.0,6006.0,1385.0,1666.0,365.0,894.0,6006.0,1385.0,1666.0,0.0,0.059493158417896104,0.13729974176472398,SAFE,0
2841,210000.0,2,2,2,32,-1,0,0,0,-1,-1,1952.0,2787.0,6316.0,6504.0,326.0,89599.0,1526.0,4000.0,514.0,326.0,89599.0,3292.0,0.11243429191697904,0.25253905655783127,SAFE,0
14715,50000.0,2,3,1,33,0,0,0,0,0,0,39847.0,37561.0,36725.0,35346.0,33810.0,32788.0,1719.0,1783.0,1200.0,1200.0,1500.0,1000.0,0.21376860537328965,0.2646375750619527,SAFE,0
11493,320000.0,1,2,1,37,0,0,0,0,0,0,188106.0,178067.0,178018.0,172200.0,164032.0,165857.0,6496.0,6343.0,6003.0,5967.0,6525.0,5167.0,0.17363915179226763,0.30184117784696685,SAFE,0
1206,210000.0,2,2,1,29,0,0,0,0,0,0,209807.0,123664.0,51353.0,43485.0,44784.0,45685.0,5088.0,2000.0,1600.0,2000.0,1800.0,1807.0,0.11205360117247727,0.7104287042225375,SAFE,1
2059,100000.0,1,1,1,35,1,2,2,2,2,0,17365.0,18102.0,17514.0,20207.0,19745.0,20263.0,1310.0,0.0,3000.0,0.0,1000.0,1000.0,0.5849670334094693,0.5025915247134946,SAFE,0
21002,280000.0,1,3,1,40,2,0,0,0,0,0,178220.0,184848.0,188411.0,191291.0,189029.0,192023.0,10000.0,9000.0,8000.0,6738.0,6974.0,7600.0,0.3530531520262832,0.5526374020651363,SAFE,1
674,30000.0,1,2,2,25,2,2,7,7,7,6,2400.0,2400.0,2400.0,2400.0,2400.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7183826834696628,0.29278486279317206,SAFE,1
4511,10000.0,1,2,2,25,-1,-1,-1,-1,-1,-1,1261.0,1261.0,390.0,390.0,390.0,0.0,1261.0,390.0,390.0,390.0,0.0,780.0,0.13652180253510418,0.35289619500074504,SAFE,0
15042,350000.0,1,1,1,39,-2,-2,-2,-2,-2,-2,3948.0,4368.0,5339.0,0.0,0.0,0.0,2184.0,10678.0,0.0,0.0,0.0,0.0,0.06234918494266454,0.24579376307047315,SAFE,0
12278,60000.0,1,3,1,39,0,0,0,0,0,0,36343.0,27996.0,25656.0,16907.0,15837.0,11195.0,5140.0,3008.0,3000.0,6000.0,2000.0,3000.0,0.2262905101238407,0.1637167135695197,SAFE,0
22922,180000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,326.0,326.0,546.0,546.0,546.0,1225.0,326.0,546.0,546.0,546.0,1225.0,2225.0,0.11443820831562426,0.6736556363515722,SAFE,1
21649,450000.0,2,1,2,25,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043040090474910093,0.31878603825424506,SAFE,0
8225,30000.0,2,2,1,22,1,2,2,2,2,0,28037.0,29055.0,28303.0,29462.0,28859.0,29122.0,1745.0,0.0,3554.0,0.0,1190.0,1030.0,0.5006929534257728,0.38065083122295557,SAFE,0
17473,80000.0,2,2,2,29,0,0,0,0,0,0,24822.0,25824.0,26605.0,27920.0,28358.0,29000.0,1720.0,1500.0,1762.0,1200.0,1250.0,3200.0,0.20379190712918308,0.3113279808215453,SAFE,0
25089,330000.0,1,1,1,54,-2,-2,-2,-2,-2,-2,0.0,41219.0,374.0,0.0,15900.0,8601.0,41219.0,374.0,0.0,15900.0,8601.0,38000.0,0.046257074383864095,0.19896540476808008,SAFE,0
26255,30000.0,2,2,1,29,0,0,0,0,0,-1,28620.0,28276.0,28841.0,28547.0,11581.0,17943.0,1453.0,1700.0,1000.0,232.0,17943.0,0.0,0.2419889498957042,0.159470946846336,SAFE,0
14221,70000.0,2,2,2,42,2,2,2,2,2,2,44689.0,45669.0,46621.0,45573.0,48678.0,47744.0,2000.0,2000.0,0.0,4000.0,0.0,2000.0,0.5581839476226965,0.48179677162505813,SAFE,1
20285,40000.0,2,3,2,55,1,2,2,2,2,2,27849.0,29093.0,28347.0,30561.0,29770.0,31666.0,2000.0,0.0,3000.0,0.0,2382.0,0.0,0.4064710719517608,0.44791279215347474,SAFE,0
12255,110000.0,1,1,2,34,-1,-1,2,-1,-1,0,15908.0,18873.0,890.0,3420.0,4309.0,733.0,4013.0,2.0,3430.0,4319.0,2.0,1905.0,0.15616158935952235,0.22484670606618495,SAFE,0
13139,140000.0,2,1,1,32,0,0,0,0,0,0,129371.0,131025.0,39505.0,40894.0,39229.0,40679.0,5650.0,1650.0,2007.0,1500.0,2100.0,1500.0,0.18439372742994647,0.18363404906402028,SAFE,0
18702,250000.0,2,2,2,25,0,0,0,0,0,3,25823.0,26114.0,27446.0,28371.0,4715.0,4358.0,1500.0,1575.0,1500.0,1000.0,0.0,0.0,0.16973634326698034,0.18655236195415847,SAFE,0
4791,150000.0,2,2,2,24,2,2,2,-1,-1,-1,63486.0,66741.0,744.0,5714.0,809.0,2315.0,4330.0,3.0,5762.0,813.0,2318.0,1616.0,0.46250888883040503,0.38978269369315094,SAFE,1
8122,130000.0,1,1,2,28,0,0,0,0,0,-2,92174.0,93991.0,54735.0,31682.0,0.0,0.0,4086.0,2635.0,1700.0,0.0,0.0,0.0,0.20602450888401644,0.15487332205656204,SAFE,0
16730,50000.0,1,3,2,34,1,2,2,2,2,2,33776.0,34824.0,33988.0,36311.0,36918.0,36191.0,1900.0,0.0,3200.0,1500.0,0.0,3000.0,0.43315531470939356,0.5052993887650892,SAFE,1
23676,340000.0,2,1,1,36,1,-1,-1,-1,-1,-1,0.0,544.0,4881.0,717.0,3785.0,10911.0,544.0,4881.0,717.0,3785.0,10911.0,10226.0,0.27276755140485714,0.28728619786690246,SAFE,0
17442,30000.0,2,2,2,34,1,2,0,0,0,0,29678.0,28878.0,26758.0,27462.0,28014.0,29826.0,0.0,1751.0,1455.0,1007.0,2268.0,0.0,0.39878939065670804,0.4768090013984532,SAFE,1
22834,170000.0,2,2,1,39,0,0,-1,0,0,0,100849.0,100000.0,10274.0,16446.0,16578.0,20487.0,2000.0,10274.0,6446.0,332.0,10487.0,5000.0,0.13888054707604172,0.13620974814353037,SAFE,0
5677,160000.0,1,2,2,43,0,0,-2,-2,-2,-2,8460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077157850173993,0.23658006171673443,SAFE,0
5577,150000.0,1,2,2,26,-2,-2,-2,-2,-2,-2,3627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05881119242013906,0.6914038051654909,SAFE,1
24667,430000.0,1,1,1,34,2,2,-2,-2,-2,-2,435.0,-183.0,-525.0,-868.0,-1211.0,-1840.0,183.0,0.0,0.0,0.0,290.0,2512.0,0.545115949904209,0.5233902754146225,SAFE,0
21024,50000.0,1,3,1,43,0,0,0,0,0,0,27620.0,28923.0,29955.0,30666.0,31275.0,31940.0,1767.0,1799.0,1510.0,1119.0,1169.0,2000.0,0.25310544480932073,0.5704229815246208,SAFE,1
5119,290000.0,2,1,2,29,0,0,0,0,0,0,62029.0,46716.0,39340.0,22587.0,24219.0,26647.0,3000.0,2000.0,2000.0,2000.0,3000.0,2000.0,0.17392442971630348,0.28678566750421425,SAFE,0
17062,50000.0,2,3,2,23,2,0,0,0,0,0,50653.0,49348.0,47995.0,40226.0,27828.0,28411.0,2190.0,2027.0,2204.0,996.0,1031.0,1047.0,0.37059067222227354,0.23962893245696168,SAFE,0
16582,20000.0,1,3,0,29,5,4,3,2,3,3,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439845830346374,0.7073789131115847,SAFE,0
9784,120000.0,1,2,2,34,-1,-1,-1,-1,-1,-1,856.0,856.0,856.0,856.0,856.0,856.0,856.0,856.0,856.0,856.0,856.0,2664.0,0.12394789791898717,0.16824214188426473,SAFE,0
16686,50000.0,1,2,2,36,0,0,2,2,-2,-2,46712.0,50932.0,49400.0,0.0,0.0,0.0,5000.0,0.0,2000.0,0.0,0.0,0.0,0.26096359646205725,0.3305718794740257,SAFE,0
1090,310000.0,2,1,2,28,0,0,0,0,-1,-1,36513.0,37628.0,39579.0,40879.0,85.0,4381.0,2500.0,3000.0,1500.0,85.0,4381.0,11100.0,0.18788240448149093,0.30617131107516693,SAFE,0
29365,20000.0,1,1,2,22,-2,-2,-2,-2,-2,-2,-7.0,-7.0,730.0,1000.0,300.0,0.0,0.0,737.0,1060.0,300.0,0.0,0.0,0.07425679262075102,0.2832476918183263,SAFE,0
28803,140000.0,2,1,2,34,-1,-1,-2,-2,-1,0,1500.0,0.0,0.0,0.0,6400.0,11400.0,0.0,0.0,0.0,6400.0,5000.0,1000.0,0.1073184021258711,0.24839855688718368,SAFE,0
9651,70000.0,1,2,2,24,3,2,2,2,2,2,63000.0,64397.0,65253.0,63609.0,68397.0,69605.0,3000.0,2500.0,0.0,6000.0,2500.0,2700.0,0.7043246251768684,0.283293444609782,SAFE,1
7157,50000.0,1,2,2,30,0,0,0,0,0,0,49259.0,47114.0,83908.0,18801.0,16494.0,19191.0,2500.0,3320.0,2000.0,1000.0,3000.0,1000.0,0.23174512261377625,0.16725842425708745,SAFE,0
26658,50000.0,1,2,2,24,1,-2,-2,-2,-2,-2,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,2000.0,0.0,0.2479166898663187,0.2825597385338011,SAFE,0
15591,110000.0,1,2,2,51,0,0,0,0,0,0,110950.0,69564.0,51264.0,51584.0,49601.0,50485.0,2500.0,2500.0,1800.0,1800.0,2000.0,2000.0,0.18082585385575686,0.2036857607182024,SAFE,0
21597,80000.0,2,1,2,25,-1,-1,-1,-2,-1,-1,177.0,1200.0,0.0,0.0,7240.0,0.0,1200.0,0.0,0.0,7240.0,0.0,0.0,0.11992434193888511,0.1483067695126719,SAFE,0
19239,200000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,5956.0,7690.0,1530.0,3107.0,1683.0,5784.0,10402.0,1530.0,4000.0,1683.0,6031.0,4512.0,0.04837450484674573,0.12719295731672084,SAFE,0
27457,310000.0,1,1,1,50,-1,-1,-1,-1,-1,-1,396.0,396.0,0.0,942.0,1645.0,1287.0,396.0,0.0,942.0,1645.0,1287.0,2077.0,0.14970505947345347,0.27498905019746445,SAFE,0
3647,220000.0,1,3,1,41,-2,-2,-2,-2,-2,-2,10804.0,34407.0,14510.0,7229.0,12806.0,35433.0,34415.0,14565.0,7229.0,12806.0,35433.0,11405.0,0.03388513339542248,0.17546444336860378,SAFE,0
22802,230000.0,2,1,2,33,0,0,0,0,0,0,10765.0,11107.0,11748.0,12269.0,12102.0,12414.0,1300.0,1300.0,1200.0,500.0,500.0,500.0,0.21116227288967818,0.2357529459634214,SAFE,0
12083,160000.0,2,3,1,56,-1,-1,-1,-1,0,0,2992.0,4562.0,-928.0,1619.0,928.0,0.0,4562.0,0.0,2547.0,0.0,0.0,0.0,0.10788014656765968,0.2557856673666806,SAFE,0
28458,180000.0,2,3,0,36,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,0.12751000054494915,0.31353246242391564,SAFE,0
20372,20000.0,1,3,2,23,0,0,0,0,0,0,8038.0,9060.0,11600.0,12307.0,12703.0,12970.0,1161.0,2701.0,1204.0,600.0,620.0,622.0,0.2143147786802543,0.7317947614820361,SAFE,1
23042,210000.0,2,5,2,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02815974580525353,0.11725692006457852,SAFE,0
7040,170000.0,2,2,1,25,0,-1,0,0,-1,-1,1906.0,3970.0,3406.0,1703.0,495.0,6616.0,4000.0,2703.0,0.0,495.0,6616.0,495.0,0.20024757097458226,0.23808040014180312,SAFE,0
3284,230000.0,2,1,2,27,0,0,0,0,0,0,92167.0,92799.0,94328.0,96203.0,98474.0,98835.0,3340.0,3401.0,3420.0,3797.0,3476.0,2818.0,0.19200660070199116,0.18892218608026148,SAFE,0
27343,500000.0,1,1,2,37,0,0,0,0,0,0,50140.0,45984.0,44584.0,25402.0,21140.0,16072.0,1862.0,1593.0,1538.0,835.0,451.0,553.0,0.17539504494330097,0.31145671342599607,SAFE,0
16546,30000.0,1,2,2,26,0,0,0,0,0,2,27889.0,26990.0,24706.0,25022.0,26405.0,25861.0,2875.0,4900.0,2000.0,2100.0,0.0,2500.0,0.22559398445108073,0.26120482945253476,SAFE,0
1656,100000.0,2,3,1,31,-1,-1,-1,-2,-2,-2,16033.0,1716.0,1200.0,0.0,0.0,1300.0,1716.0,1200.0,0.0,0.0,1300.0,6455.0,0.10502047431767846,0.11209761108852095,SAFE,0
8696,90000.0,2,2,2,47,0,0,0,-2,-2,-2,17247.0,11691.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.20433966493207678,0.1649449482977458,SAFE,0
5350,80000.0,2,1,2,23,1,2,0,0,2,2,80461.0,78259.0,66068.0,50748.0,51490.0,50626.0,37.0,2122.0,3600.0,1600.0,18.0,1800.0,0.3878576135817544,0.35602838868434866,SAFE,1
10754,160000.0,2,2,1,31,0,0,0,-1,-1,0,42781.0,42774.0,41817.0,749.0,5572.0,10573.0,2300.0,2300.0,749.0,5572.0,5573.0,13793.0,0.20137617300185798,0.508286431534315,SAFE,1
11795,10000.0,1,2,2,42,1,2,0,0,0,0,9980.0,9178.0,7912.0,4838.0,10096.0,10112.0,1000.0,1517.0,194.0,6700.0,1000.0,1500.0,0.45344322672053117,0.3218056922282107,SAFE,1
10041,230000.0,2,1,1,43,-2,-2,-2,-1,0,0,0.0,0.0,200.0,43998.0,23400.0,13000.0,0.0,200.0,43998.0,52.0,13000.0,26200.0,0.06401053694837318,0.19736652021529932,SAFE,0
15034,180000.0,1,2,1,36,2,2,2,2,2,2,114140.0,115764.0,117426.0,119000.0,120528.0,123451.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.5898148254832134,0.3657130999153317,SAFE,1
21959,50000.0,2,2,1,27,0,0,0,0,0,0,47254.0,43583.0,35245.0,27520.0,25928.0,26470.0,1720.0,3100.0,1723.0,1100.0,1111.0,1200.0,0.22678929115713933,0.5867166495776699,SAFE,1
2019,80000.0,2,3,1,35,0,0,0,0,0,0,49544.0,50418.0,51810.0,28964.0,13059.0,13488.0,1970.0,2355.0,1500.0,1000.0,646.0,2000.0,0.20519385367441995,0.16396867305882645,SAFE,0
15085,80000.0,1,3,1,41,0,0,0,0,0,-1,76015.0,77582.0,60311.0,62471.0,21071.0,2099.0,3008.0,3000.0,5000.0,10000.0,2099.0,0.0,0.2091884250828461,0.5412109236679734,SAFE,1
4209,30000.0,1,3,2,23,2,2,2,2,2,2,10732.0,20501.0,20831.0,21231.0,20589.0,31018.0,10000.0,1000.0,1000.0,0.0,13000.0,0.0,0.5656920988538892,0.4603665531278595,SAFE,0
22515,100000.0,2,2,2,32,0,0,0,0,0,0,101556.0,98734.0,98858.0,98259.0,80849.0,81151.0,3481.0,6006.0,3246.0,2994.0,2903.0,2849.0,0.16861150755545806,0.22536543945348697,SAFE,0
17496,50000.0,2,2,1,32,0,0,0,0,0,0,36062.0,36345.0,10529.0,8337.0,2475.0,0.0,1500.0,1847.0,1000.0,0.0,0.0,0.0,0.22973127818022657,0.12197225093863942,SAFE,0
4558,160000.0,2,1,1,39,0,0,2,0,0,0,43583.0,50028.0,48928.0,49812.0,50855.0,52354.0,7500.0,0.0,2000.0,2000.0,2500.0,2100.0,0.289149486492243,0.28602248310628264,SAFE,0
28485,40000.0,2,3,1,44,0,0,0,0,0,0,13033.0,14041.0,15065.0,16077.0,16396.0,16739.0,1232.0,1256.0,1268.0,587.0,607.0,611.0,0.226581145742372,0.1906407881333852,SAFE,0
20884,100000.0,1,2,2,41,-1,2,2,2,2,2,1941.0,3255.0,3056.0,4998.0,4769.0,9691.0,1500.0,0.0,2000.0,0.0,5000.0,0.0,0.23857264711830478,0.4891442491538401,SAFE,1
22744,150000.0,2,1,2,40,0,0,0,2,0,0,16986.0,18693.0,20885.0,21738.0,22080.0,23558.0,2000.0,2500.0,1500.0,1000.0,2000.0,2000.0,0.23369071947105913,0.28603008433503546,SAFE,0
16705,50000.0,1,3,2,42,2,0,0,0,0,2,4864.0,5876.0,6898.0,7910.0,8681.0,8397.0,1252.0,1274.0,1286.0,1057.0,0.0,306.0,0.4484142754645248,0.4369980736377968,SAFE,0
4565,330000.0,1,1,2,32,-2,-2,-2,-1,-1,-1,28106.0,1323.0,-363.0,137.0,4094.0,607.0,2701.0,363.0,513.0,4107.0,607.0,0.0,0.051472173942913396,0.2723090601426615,SAFE,0
19300,370000.0,2,1,2,37,0,0,0,0,0,0,308011.0,302783.0,297700.0,298224.0,338565.0,288924.0,10404.0,10015.0,16502.0,60003.0,15008.0,20000.0,0.09108713265009831,0.2538005835516784,SAFE,0
28488,180000.0,2,2,2,36,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,10970.0,0.0,0.0,0.0,0.0,10970.0,0.0,0.1970617047563691,0.24176760864616736,SAFE,0
22071,100000.0,2,2,2,23,0,0,0,0,0,0,10693.0,26226.0,18726.0,19225.0,18299.0,20056.0,22622.0,2326.0,1600.0,0.0,4000.0,0.0,0.1738416624722026,0.2706579273620939,SAFE,0
27270,380000.0,1,2,1,37,0,0,0,0,0,0,288908.0,288614.0,245375.0,249931.0,209711.0,185920.0,12036.0,11483.0,9578.0,6884.0,6549.0,6520.0,0.11372437255878033,0.2667079490525437,SAFE,0
16888,140000.0,1,2,1,42,0,0,0,0,0,0,139227.0,120780.0,123390.0,127557.0,117961.0,120570.0,4325.0,4558.0,6300.0,4221.0,4500.0,4600.0,0.21872453785545373,0.19927921046557284,SAFE,0
20035,160000.0,2,3,1,44,-2,-2,-2,-2,-2,-2,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05330952271826858,0.22302813631233223,SAFE,0
15775,140000.0,2,2,2,24,2,2,2,2,2,2,50643.0,51916.0,52903.0,53652.0,52201.0,55497.0,2400.0,2400.0,2200.0,0.0,4300.0,2200.0,0.5266999947210145,0.4580531845424004,SAFE,1
14629,30000.0,1,2,2,38,0,0,0,0,0,0,20996.0,25607.0,26813.0,25868.0,25418.0,27572.0,5000.0,2000.0,1089.0,3000.0,5000.0,0.0,0.24308681225745565,0.5673807106138046,SAFE,1
1675,440000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,4330.0,8369.0,16786.0,396.0,600.0,3596.0,8369.0,16786.0,396.0,600.0,3596.0,4095.0,0.10794600074220716,0.3185641521006558,SAFE,0
15526,150000.0,1,2,1,40,0,0,0,0,0,0,154432.0,106396.0,105332.0,82191.0,77262.0,49851.0,4000.0,7041.0,3000.0,3116.0,2500.0,5000.0,0.17998789523540618,0.22712761629642775,SAFE,0
5217,50000.0,1,3,2,27,0,0,0,0,0,0,45557.0,46763.0,43000.0,29241.0,29115.0,28804.0,2300.0,1803.0,1200.0,1400.0,1500.0,1500.0,0.20047107666641778,0.1793070331612534,SAFE,0
2786,50000.0,2,2,1,49,0,0,0,0,-1,-1,49467.0,41877.0,20082.0,5329.0,3990.0,2088.0,1472.0,1000.0,107.0,3990.0,2088.0,1470.0,0.2354834655997664,0.24014404557688618,SAFE,0
13793,20000.0,1,2,2,33,0,0,0,0,0,0,18357.0,18668.0,19597.0,19589.0,19275.0,0.0,1471.0,1400.0,392.0,386.0,0.0,0.0,0.24801055800377442,0.30748930744804925,SAFE,0
2774,90000.0,1,3,1,46,-1,2,-1,-1,-1,-1,1651.0,390.0,390.0,390.0,1848.0,930.0,0.0,390.0,1950.0,1848.0,1710.0,0.0,0.21765969491132606,0.24641260651486854,SAFE,0
28500,260000.0,2,2,2,34,-2,-2,-2,-1,0,0,8383.0,2976.0,11237.0,27500.0,27500.0,33880.0,2985.0,11247.0,27500.0,0.0,21380.0,0.0,0.0357460816877367,0.15653846922972356,SAFE,0
11603,10000.0,1,1,1,50,0,0,0,0,0,0,10043.0,9616.0,9718.0,9916.0,9250.0,7461.0,1194.0,1076.0,274.0,370.0,472.0,375.0,0.3485551299538702,0.20652552457019144,SAFE,0
20538,360000.0,1,2,2,28,-1,-1,-1,-1,-1,-1,7156.0,9780.0,6672.0,11201.0,9718.0,8781.0,9849.0,6712.0,11244.0,9747.0,8806.0,11872.0,0.07760113050748015,0.22280599059318948,SAFE,0
16170,50000.0,2,3,2,41,0,0,0,0,0,0,3048.0,4063.0,5081.0,6090.0,6211.0,6342.0,1074.0,1092.0,1101.0,222.0,231.0,231.0,0.19331976024076133,0.566225930412619,SAFE,1
22486,20000.0,2,2,1,43,0,0,0,0,0,0,11511.0,12521.0,13851.0,14558.0,14847.0,15157.0,1205.0,1535.0,1242.0,531.0,549.0,552.0,0.26472355458906954,0.3549621383851643,SAFE,0
18503,150000.0,2,2,2,26,0,0,0,0,0,0,107506.0,108154.0,43027.0,4946.0,3460.0,4112.0,5109.0,1316.0,1004.0,104.0,2012.0,108008.0,0.10766460377862891,0.15668572620337903,SAFE,0
